ID,Sales
1864,79.83054644510544
1865,104.26006099384182
1866,173.31555743649753
1867,164.26857763211945
1868,160.294388751815
1869,151.65509134371743
1870,146.89084278876
1871,70.7741086274696
1872,116.57859929485272
1873,111.95509701324153
1874,117.45806529607836
1875,103.805007904733
1876,103.74853774976586
1877,102.48972726742858
1878,69.3763567542895
1879,92.0712701080137
1880,177.5199268435502
1881,164.46895751440414
1882,168.75178654143835
1883,164.55421676407948
1884,161.2150704170106
2767,240.97961632387296
2768,206.87383295178998
2769,195.95416337359555
2770,203.77844916923678
2771,135.38391503633648
2772,166.4110435970568
2773,167.24511642691232
2774,170.13638448028252
2775,151.2903671937719
2776,157.1191790102375
2777,178.90327213557853
2778,132.6268899445805
2779,153.60244279516502
2780,218.90776224512865
2781,209.24393640957376
2782,166.7971734185987
2783,162.51344205156903
2784,187.69259116015212
2785,119.97007325394208
2786,157.93341572984252
2787,172.5755112418993
2788,167.2488596540564
2789,132.68331405511836
2790,137.98274213103042
2791,152.7267169177454
2792,117.49108500006602
2793,120.58605919130531
2794,223.18794213026246
2795,254.38526653363775
2796,223.12424937818642
2797,219.6941506746458
2798,217.22256594048227
2799,158.12301714958198
2800,180.2852639749757
2801,184.76294267483053
2802,178.55086330903012
2803,158.10813566874012
2804,156.41205626937756
2805,171.13395620530886
2806,131.83482450248133
2807,160.15937290509467
2808,227.0831790598399
2809,225.1898481621186
2810,193.83087332580237
2811,189.01132164823724
2812,196.01557856027515
2813,124.30347190266534
2814,161.7622823474302
2815,181.65368829838346
2816,181.72680319311243
2817,157.50998429106943
2818,156.7495235152235
2819,170.45571380441183
2820,122.78536149135975
2821,133.41713835192851
2822,243.95746123917684
2823,243.35171661970048
2824,209.26682700553292
2825,224.6624961560006
2826,236.55508819930665
3709,161.5478344507067
3710,142.12503902552714
3711,139.9799817300677
3712,123.84324317129841
3713,61.654188005769605
3714,91.7495666738813
3715,84.3929282554751
3716,90.50280743117975
3717,97.25129768348866
3718,102.09009758146925
3719,94.38820952250332
3720,61.697231727834314
3721,78.01695334422386
3722,166.7882586594752
3723,149.0297229439364
3724,125.57083801182056
3725,127.33799763362444
3726,114.17778883864109
3727,57.759311614609466
3728,88.77656795653138
3729,90.75718478563992
3730,94.72564110552823
3731,91.33736638023964
3732,92.76575028454629
3733,94.17226616013303
3734,62.34792079591869
3735,75.13738717860093
3736,170.79965702476855
3737,170.28153779734112
3738,140.286074204526
3739,158.30640057110722
3740,128.0124587654345
3741,70.44066090414735
3742,87.40522990415764
3743,72.8175012239264
3744,92.2435211650428
3745,97.04679743479728
3746,102.67555345847492
3747,98.78176832202462
3748,63.07991811866353
3749,83.07484526322298
3750,152.73129779291975
3751,140.8281538285986
3752,122.35982599030714
3753,136.17904240382728
3754,115.69532574986252
3755,56.89828871252971
3756,86.81202776173042
3757,91.45120478687133
3758,96.02460172231318
3759,85.26470187647071
3760,88.72194915885721
3761,83.66720487860387
3762,55.93581908939473
3763,69.14843653024562
3764,164.00124463236403
3765,147.06799969778208
3766,126.63229196725624
3767,163.41487986489895
3768,124.32479882424734
4651,174.07336040703026
4652,164.56290492917574
4653,92.48699243620189
4654,161.9455151482438
4655,134.95596369928
4656,138.48484961830488
4657,136.76752786227513
4658,133.29789085880805
4659,115.66471491735722
4660,118.11238590448642
4661,131.1894345850654
4662,130.3828710097064
4663,121.98445473805387
4664,189.38794959706686
4665,168.18272162110048
4666,148.60450853161058
4667,144.4514653965481
4668,153.53216328291603
4669,129.0809877988676
4670,128.30714048995927
4671,134.9165506189382
4672,137.79503503570618
4673,104.3527183191766
4674,105.31460544387285
4675,112.99345502109003
4676,113.08879742486975
4677,100.07754583804432
4678,191.69858701985433
4679,180.6238329737811
4680,167.32574575057598
4681,161.53319823901646
4682,164.94929175876612
4683,143.71555473488897
4684,143.59464788527006
4685,137.61681917709907
4686,133.42339043771045
4687,116.52263689510633
4688,115.75292412612104
4689,129.4355757442807
4690,126.1238697383688
4691,122.12487670203667
4692,193.33896385830184
4693,159.01185546419853
4694,147.94239868629057
4695,144.3519255051271
4696,153.9038865503997
4697,127.13221636791653
4698,128.33118259658838
4699,134.28201533153052
4700,139.42862421019674
4701,116.54109991076216
4702,114.05236153402237
4703,116.99491499438902
4704,116.77903720377277
4705,103.1869891290403
4706,195.6625815924567
4707,141.67955682036833
4708,143.48399711103883
4709,160.41757302449176
4710,167.28300782399913
5593,127.52422592792573
5594,132.0275488223909
5595,119.83509446534043
5596,128.96225360366577
5597,93.71443257041057
5598,102.98080448048567
5599,101.025546062712
5600,101.78791037491835
5601,94.94853930095957
5602,93.07687829523407
5603,101.04593264448243
5604,89.90578508347195
5605,89.68624050736261
5606,147.64926302906656
5607,124.01105953298615
5608,105.78515982921812
5609,100.55531583259946
5610,114.18682904462462
5611,89.30259061274934
5612,94.34307481486542
5613,100.74684205664367
5614,97.5782595405265
5615,89.44137633300083
5616,87.45759743149372
5617,89.68981359510644
5618,87.51906053081014
5619,79.88338286053943
5620,128.43307560411998
5621,134.44751380502768
5622,120.32646156516218
5623,115.68025800979736
5624,125.79468359348694
5625,98.7396119682017
5626,104.06293912779114
5627,95.68139118965253
5628,96.8812705587889
5629,90.7981029944073
5630,88.6434425294139
5631,95.22686644632384
5632,89.5980097826338
5633,90.44031957076405
5634,129.80690096048548
5635,111.38809333880144
5636,104.61954403727906
5637,103.34082657360642
5638,111.43911916837305
5639,87.57095336726198
5640,92.6046739948732
5641,98.68647888954618
5642,95.1441244875997
5643,87.94005350050193
5644,85.2332035674971
5645,90.47940353193121
5646,85.86609313466909
5647,80.14060862796447
5648,132.60480330801127
5649,110.6414755704585
5650,114.77245925181947
5651,117.83128920100712
5652,122.76168029329698
6535,183.80931560133766
6536,202.6211074504251
6537,178.21427538153506
6538,168.3361040576679
6539,114.17435153937107
6540,141.29545718929973
6541,141.79607084582614
6542,138.78422773000176
6543,146.93778055209964
6544,126.66876673539903
6545,130.9751582986196
6546,99.38839524477807
6547,113.28482070389495
6548,171.63624836451373
6549,158.77847159467112
6550,158.74588470969076
6551,137.70520600285667
6552,137.59512799477832
6553,93.26292689457415
6554,119.25755585216257
6555,133.50571794330543
6556,128.16816761014235
6557,127.24322799246198
6558,116.9492349173625
6559,120.31158669953263
6560,93.53236104714964
6561,108.65743145713607
6562,183.75762923910028
6563,196.41634368108257
6564,194.75203512749957
6565,196.7670047471725
6566,198.85913283984493
6567,131.65386176934672
6568,151.60938102238734
6569,145.8946514468742
6570,138.4417974335073
6571,149.8442011492526
6572,137.76807243727754
6573,134.91935886901223
6574,100.63135339913345
6575,116.0319942904377
6576,163.8604626700827
6577,153.5418484124127
6578,168.9456724450614
6579,144.81520189665466
6580,139.8159419634848
6581,93.83559910845132
6582,117.63070080336782
6583,131.33946362619506
6584,130.94262765552062
6585,132.7128763130099
6586,122.42895110158587
6587,118.28564332948
6588,94.450186645922
6589,104.56111775643787
6590,170.00736437745303
6591,154.742259017978
6592,176.60935197413647
6593,182.58667216378052
6594,202.95368828289003
7477,189.6196940401828
7478,188.7435715883033
7479,170.7005722405216
7480,167.78157567090182
7481,123.41654707377577
7482,135.08364325364167
7483,124.87622448172907
7484,118.74561203829609
7485,123.00094349329062
7486,121.21889155726937
7487,119.03064613759193
7488,111.5690005067991
7489,109.97232468659303
7490,223.0335649194917
7491,178.4095137511527
7492,161.21320641951954
7493,144.4728740146269
7494,149.99033813252694
7495,105.60995318949982
7496,118.2698950319616
7497,121.54816995705391
7498,111.71382339798795
7499,110.72729212000979
7500,106.29598375125859
7501,106.34465616318622
7502,106.90296355225453
7503,100.53801161487017
7504,221.9901683855646
7505,220.55045186722856
7506,167.03631983522732
7507,166.9990007909116
7508,164.21731699963823
7509,134.0520356377919
7510,141.7974940122623
7511,124.23104961073804
7512,125.548049224293
7513,121.17910413054426
7514,110.32799615747305
7515,115.55515076507277
7516,114.57880239246099
7517,115.58117771700529
7518,199.0910130552095
7519,169.66185646033907
7520,168.5138505724191
7521,158.64119840695736
7522,154.9346538867078
7523,107.77765888521223
7524,116.17691851538225
7525,126.26210557930686
7526,116.84278446526854
7527,110.40962816004983
7528,106.00655799027861
7529,106.14105532158393
7530,108.52661941744091
7531,103.60256693167473
7532,220.54617748722023
7533,177.38868602633198
7534,173.76900627534738
7535,182.8214550829112
7536,180.60504441293364
8235,117.86928657263803
8236,121.03659290482616
8237,67.66898606101388
8238,108.41547489162069
8239,74.29788948435458
8240,72.05092966814875
8241,64.31911223878694
8242,60.545278948514216
8243,60.96849463993831
8244,60.31420785216584
8245,68.4524415890887
8246,75.37543092297446
8247,60.55104313465855
8248,130.40335064269098
8249,111.37339033028223
8250,100.31078878832722
8251,99.5509454927102
8252,101.73644245611844
8253,76.53629972378674
8254,69.50944407751221
8255,72.89138132004666
8256,66.91669245479547
8257,61.14957594768179
8258,61.59576810069733
8259,74.07419765810043
8260,70.7876381209415
8261,56.4542485666371
8262,130.5855633850934
8263,148.32033326428353
8264,127.294167914564
8265,124.78283982369193
8266,132.25347844782243
8267,89.02233436827065
8268,72.44757525243871
8269,57.119788138600526
8270,61.02959185435642
8271,60.77572123849852
8272,60.18005027608209
8273,71.49979278129226
8274,75.50255420616026
8275,54.39642343470307
8276,120.19750951510481
8277,100.20858870595474
8278,105.89471405373513
8279,104.44961596176793
8280,111.09860821470413
8281,75.56976885385559
8282,66.56033697678826
8283,71.3922611226481
8284,69.25963533302483
8285,62.946784604869386
8286,62.55639872749845
8287,72.36850396545138
8288,75.48646810050701
8289,56.334380743671154
8290,122.87914503626722
8291,108.60300526933247
8292,135.95790090127676
8293,148.95815869684316
8294,147.503662297419
9177,133.24886247128632
9178,125.17086878942922
9179,65.94470252836948
9180,127.72691167058159
9181,66.22006857936162
9182,99.65880436505459
9183,100.88689166124283
9184,101.77336995456287
9185,91.37680862755407
9186,91.70552219156409
9187,102.00309281003331
9188,64.78092177658108
9189,75.01124558282879
9190,150.77013509387612
9191,130.56560192761575
9192,110.65187176666598
9193,110.19874603160157
9194,119.57072388696231
9195,68.91654713636365
9196,83.64806615936439
9197,98.85538194547621
9198,95.13180297187237
9199,79.63717963599319
9200,83.51323516991245
9201,95.65754927253579
9202,64.32005854834117
9203,75.10101640331128
9204,146.66759609275752
9205,142.75701332433408
9206,118.1234601889992
9207,122.16041630208389
9208,129.66674150029652
9209,79.70880613005015
9210,89.10655838041077
9211,83.45786725340288
9212,96.43430481400378
9213,82.309341483998
9214,84.60968866521317
9215,95.23203954605346
9216,67.11374750252075
9217,80.10359428705131
9218,128.66662914922014
9219,118.12957846148292
9220,105.80574742836743
9221,105.84849724910795
9222,116.20299225282449
9223,65.32481896296655
9224,85.56851900528976
9225,96.13509228203635
9226,96.48785585335361
9227,79.3404522785145
9228,78.47893544857085
9229,87.32141689381837
9230,66.89707376368666
9231,72.32969279423095
9232,137.4114603965686
9233,116.88669273088128
9234,104.50304991787027
9235,114.65563796379267
9236,120.80051449186189
10119,159.35543892482622
10120,155.8652846785682
10121,155.09021469749675
10122,155.03929795109755
10123,117.20853184466081
10124,131.44649857112148
10125,120.36127550889124
10126,121.80984079982407
10127,118.99744538616318
10128,118.6801187236906
10129,122.50796579397934
10130,113.67837942737127
10131,106.36287697001576
10132,167.5404616090671
10133,145.8718529071417
10134,126.61797656144921
10135,132.6221026945103
10136,138.84568279315317
10137,108.63188424630705
10138,116.8592229331622
10139,111.14990437728976
10140,107.42557918840905
10141,101.10272486143334
10142,111.2326989933007
10143,120.5121797994739
10144,112.04763706487249
10145,89.93222182610579
10146,173.64574391872577
10147,190.0099321103823
10148,161.34743355377793
10149,162.30441159778653
10150,159.77575978966192
10151,130.5508589272548
10152,139.34439148654752
10153,118.93962176362645
10154,119.85639527687664
10155,118.54333397296033
10156,117.6672271855981
10157,121.58952448761869
10158,111.82498113609863
10159,110.21663477364578
10160,154.34534566380648
10161,139.0372788436065
10162,133.6817611262155
10163,136.13146777918473
10164,142.5105252069693
10165,107.87221042134811
10166,113.29829351720248
10167,110.92583043466142
10168,111.19957873520895
10169,101.46134030990895
10170,108.56255984793852
10171,118.71623325078404
10172,104.94770872939945
10173,93.17619307638446
10174,170.3851188171241
10175,146.92311884640333
10176,161.01797489300023
10177,169.36579221734252
10178,172.06695281454978
11061,154.69833068223141
11062,154.4378104784187
11063,139.73932446186373
11064,170.42538229260438
11065,91.03337164250428
11066,127.44296637357746
11067,119.30104546988609
11068,121.34235073619244
11069,116.03712827217649
11070,107.84927998384076
11071,124.99643599321244
11072,85.16536682242538
11073,102.30459666523554
11074,196.13357597941533
11075,149.20364553210942
11076,136.93237450275404
11077,127.62922056597114
11078,152.84815999532114
11079,85.389995756642
11080,115.49596351533121
11081,115.5737363480788
11082,112.32044041066104
11083,100.8016909761436
11084,95.70653061974107
11085,116.6608349600373
11086,77.75363115309221
11087,96.04501858165338
11088,210.0114687375289
11089,204.09441965469725
11090,155.7125313973262
11091,145.22346208980127
11092,173.38810664509603
11093,105.20200390845638
11094,121.35498956300678
11095,103.45636880603006
11096,111.67428968666617
11097,116.84145520361321
11098,109.23294165103515
11099,128.11251341982776
11100,83.6174908721734
11101,99.7049614526098
11102,168.79207644911307
11103,142.52206328509467
11104,140.52649369111967
11105,134.7387545983371
11106,156.92791298277058
11107,82.60951471253807
11108,110.76512990377903
11109,108.99921459616922
11110,109.9109183373747
11111,111.03792246201697
11112,101.94546879790101
11113,115.87745023616526
11114,77.29352209412193
11115,83.88602709550403
11116,163.52972417828533
11117,151.24915167416958
11118,167.69388496754385
11119,169.17170629286898
11120,178.55545022271335
12003,164.57313720257602
12004,155.52949392611185
12005,79.88721677341742
12006,149.58733359393565
12007,85.16498633746599
12008,121.98292087365078
12009,118.44975163622365
12010,121.95492886914663
12011,98.31976916079047
12012,114.62673284820478
12013,122.79576704814038
12014,83.42988951803696
12015,88.33204631258651
12016,182.53518450966496
12017,153.26844949406023
12018,131.6217230092654
12019,128.5017584350888
12020,133.29059358729532
12021,78.61816527299399
12022,96.54861385676281
12023,113.6366716903804
12024,115.35089052603162
12025,92.99320566519945
12026,100.49674235965283
12027,99.5086356875047
12028,77.0470992841533
12029,86.54453924963519
12030,176.4513846993274
12031,177.2017428460631
12032,153.6893536493112
12033,151.56603048250366
12034,153.20860076220944
12035,97.81301830539589
12036,108.17910822271611
12037,104.91190128258343
12038,118.59117698760943
12039,87.52796649838012
12040,94.19573951215506
12041,118.10614760982318
12042,81.39542043373976
12043,91.98370225361998
12044,157.02966009107345
12045,136.5906017984614
12046,134.2633445765804
12047,132.97573814152128
12048,131.34870207543787
12049,77.2784482640607
12050,95.02481120394278
12051,112.29777325628604
12052,115.42133037586753
12053,96.08642420453705
12054,92.5605451570296
12055,99.29623010694976
12056,75.91500384833986
12057,85.29784615179352
12058,161.50158547314828
12059,135.23915343106438
12060,153.71396296185551
12061,157.24243429812853
12062,157.68431916055528
12761,100.53001940886372
12762,100.06243519543587
12763,54.681372091758114
12764,105.22335324368504
12765,64.85048336680617
12766,74.8842509886849
12767,79.20839110708316
12768,80.4887631295788
12769,68.02478673541938
12770,66.2074096206436
12771,77.47656722323408
12772,63.7786969845076
12773,63.52461787399763
12774,114.19033638837519
12775,92.57398598375822
12776,84.41122366506085
12777,82.83828380947689
12778,98.86858131153298
12779,62.255887093741016
12780,68.35221306465282
12781,76.80941814255847
12782,72.01161102203179
12783,64.75403642344024
12784,61.880026917299794
12785,71.92797950050773
12786,58.75608680599795
12787,57.1834046363631
12788,104.2607464696791
12789,101.83275018800023
12790,90.8977830758554
12791,96.66238776980242
12792,109.51372167867741
12793,67.39080672415572
12794,71.09642420049641
12795,69.23700240651323
12796,75.03120029444844
12797,66.66170444683422
12798,63.41437208884243
12799,73.1215751424221
12800,60.28332328835911
12801,60.747190835013946
12802,106.91269098820281
12803,87.26525583481617
12804,89.04441234449476
12805,82.99362428006376
12806,94.15223499985619
12807,59.817262771574676
12808,66.83148827713508
12809,73.56552611576448
12810,70.46804150057787
12811,65.5275028157746
12812,61.46582599099869
12813,70.3949035050069
12814,58.640339823107205
12815,57.37776397044828
12816,103.28669592124695
12817,80.9379793508407
12818,94.72952114210725
12819,100.06657159855646
12820,107.462065360122
13703,246.27090857923565
13704,235.7023345548068
13705,132.0447144631374
13706,230.20593036581863
13707,162.13402400770894
13708,187.15427013965177
13709,177.93919986128734
13710,174.33767155429413
13711,164.36957255218104
13712,160.73502293670293
13713,173.1892242434971
13714,151.2157200658435
13715,161.3577719441235
13716,265.36639836919295
13717,221.16781059176242
13718,199.70013997314055
13719,194.11915938163222
13720,208.84566084824127
13721,148.89472191459865
13722,172.0886956294904
13723,158.32371774990452
13724,159.72191389735704
13725,153.98661545004782
13726,151.7811027355942
13727,173.29013030933507
13728,150.65919228411028
13729,128.4296628369109
13730,261.2221750136206
13731,264.24451789633827
13732,219.66710185023103
13733,229.6385322624342
13734,242.02225610688149
13735,179.5758257391531
13736,191.9859780783357
13737,168.60048616520842
13738,171.60664376774102
13739,156.39449390540912
13740,156.3581984885576
13741,171.17465984282384
13742,150.64775113212494
13743,162.07628861546675
13744,246.7444844413886
13745,209.07522877124538
13746,207.54047209611667
13747,199.83356937995362
13748,203.62906060336118
13749,143.57542689501426
13750,165.33343765464903
13751,163.4601752667698
13752,161.9047156196296
13753,154.09917810564906
13754,149.46763135032535
13755,168.49351578009814
13756,140.86162684573563
13757,142.06630895731706
13758,251.67842930830764
13759,211.70946201992865
13760,236.78660842219335
13761,250.95693912241063
13762,254.08836720747573
14645,260.3049392098442
14646,244.39205625009643
14647,120.54629460454004
14648,220.4240772257808
14649,148.1627179674453
14650,190.87038178074607
14651,161.95592273654697
14652,162.08858263772865
14653,161.50194185304935
14654,158.5992832536703
14655,162.69848313690616
14656,144.5223711436242
14657,148.9445359689224
14658,282.82395586495846
14659,239.05728804993436
14660,203.7671473327323
14661,199.1162364109272
14662,202.70623715071605
14663,138.24765699102647
14664,167.95917312017843
14665,152.068146072361
14666,148.70791977980141
14667,137.8995898596312
14668,141.7464750554031
14669,147.74744641965998
14670,133.39071187425827
14671,132.44271368829874
14672,253.9123310096159
14673,251.32191919430966
14674,221.11815196955249
14675,246.7757026483196
14676,250.99438452322065
14677,171.1841384362979
14678,196.5777572403398
14679,164.8751057734728
14680,175.41114946212573
14681,162.0665505262596
14682,161.27203838726743
14683,165.73342756005994
14684,143.1449367084557
14685,158.48066492450585
14686,259.2014997339411
14687,216.8335993976556
14688,212.4556071666011
14689,204.89971793220886
14690,203.90749818504875
14691,130.8698853674701
14692,158.6119037616032
14693,156.60902404310224
14694,152.07800603345513
14695,142.24253839824897
14696,141.26052299066575
14697,138.24559620923648
14698,122.20544172449334
14699,136.9093819058356
14700,248.48220667056114
14701,217.8163285090959
14702,221.36934519994603
14703,241.03015559458916
14704,248.13195070858416
15587,124.57751767957616
15588,103.43466043660607
15589,66.75174930102969
15590,92.90243213530479
15591,75.07714697866925
15592,75.23956469897753
15593,58.61961165637065
15594,65.82962180954009
15595,58.649493034406774
15596,63.23521376548014
15597,61.99620157424489
15598,63.57718558720314
15599,55.36620529787172
15600,102.79453164907947
15601,100.14987012233182
15602,79.3005008145364
15603,88.9410250239613
15604,77.09884180559084
15605,66.06937188884389
15606,62.37422045177142
15607,59.44059888773906
15608,71.57957948492601
15609,54.0659349574887
15610,60.077326176325705
15611,60.811570542237845
15612,65.53299882746215
15613,55.87543581645686
15614,99.00702219117069
15615,120.66933197861395
15616,100.06028768332986
15617,106.98733018081788
15618,100.91303434977972
15619,80.09602150464792
15620,73.71856174282475
15621,63.089991453593946
15622,75.58981391914091
15623,56.24660284284814
15624,65.41816829930288
15625,64.27963744712616
15626,65.61699811330536
15627,55.76313410503528
15628,93.37991748673284
15629,94.92466156213288
15630,79.2669975280775
15631,91.9611032905782
15632,74.39421208978753
15633,60.86269827094003
15634,58.71990406120842
15635,59.99253129701248
15636,72.23802544999828
15637,56.51020074477215
15638,62.589213880558255
15639,55.08505196826623
15640,64.78052139069594
15641,56.00052526420506
15642,104.80385461565167
15643,103.20398347861554
15644,98.13974300899189
15645,113.76308118284518
15646,103.75963544541348
16529,128.93726704771456
16530,127.50245788251624
16531,124.62583701728268
16532,137.64114029620188
16533,100.92705345503596
16534,105.11386416884359
16535,96.5872142417701
16536,90.25027522266235
16537,93.9897753286481
16538,92.8485525007543
16539,104.77415321330996
16540,99.20089810207348
16541,86.43760988396231
16542,136.44377677837383
16543,115.49334044871931
16544,106.5510568673074
16545,102.66435317544732
16546,117.43277551662239
16547,95.0143210326174
16548,90.45712842107474
16549,87.02358334259544
16550,84.90417306191914
16551,81.5553658419795
16552,82.94693266903006
16553,95.50659747746577
16554,93.31912614013675
16555,74.30949131943618
16556,132.02438721716396
16557,146.54709197163666
16558,147.2032969818761
16559,144.62963854364642
16560,144.4016708901571
16561,125.16783256100365
16562,114.69891090187355
16563,93.23756900668012
16564,94.47120258184887
16565,94.682862280361
16566,90.7363633958814
16567,101.37410846590237
16568,97.760874536601
16569,86.97082288493219
16570,123.13993719073692
16571,110.6476522175044
16572,113.69235069444402
16573,110.69031177938832
16574,118.28569770932546
16575,94.6137376998267
16576,91.14704327971847
16577,88.25819684859349
16578,88.01350856374222
16579,85.43252969339157
16580,82.91163830067222
16581,94.3222102218972
16582,94.24423336917603
16583,78.57003722561845
16584,132.21413092002672
16585,114.63418115971686
16586,125.73850116893415
16587,138.69645562627426
16588,143.60394841411335
17471,194.30421138923856
17472,182.68937912044458
17473,160.7562785047477
17474,158.9201616989126
17475,140.21916367546052
17476,149.37499503469402
17477,147.86324585569997
17478,141.84183134638812
17479,129.4542439973591
17480,134.95146250155028
17481,141.3569369098443
17482,145.72695678549826
17483,129.98519184489354
17484,197.2143661384836
17485,168.11822939483014
17486,145.7977221989902
17487,139.3845998957364
17488,143.7239757259986
17489,136.70674322236462
17490,136.42553124362738
17491,149.1407126094451
17492,137.82971837676752
17493,113.09794075690046
17494,113.71119916547282
17495,131.33809406776106
17496,140.73797291091697
17497,111.69541150479564
17498,191.4426728064204
17499,198.67979198143104
17500,182.58915498773283
17501,179.79026273587945
17502,182.0525975015563
17503,148.66107353389154
17504,151.3758983393666
17505,141.55233225261196
17506,136.93262131091882
17507,128.23613514157097
17508,130.96911108840735
17509,134.0541609232266
17510,139.9192601976857
17511,124.73282880973623
17512,178.00468677357213
17513,158.48611108238828
17514,144.50451376815386
17515,143.8965349613187
17516,144.37275419996408
17517,123.68424903932879
17518,126.18706191700377
17519,140.7129218004426
17520,135.14417988508595
17521,113.32477104989225
17522,114.09570966724976
17523,122.34412231344876
17524,125.5366213040647
17525,110.31126314542384
17526,182.78210697643064
17527,161.6224073876027
17528,161.90424502036004
17529,167.92913450561954
17530,178.90447989369596
18413,251.57396668567227
18414,232.40747048359427
18415,137.7229563255016
18416,245.96917706349407
18417,182.15954740112872
18418,210.09748726099005
18419,191.2622522923005
18420,193.26102558776776
18421,178.78111189931013
18422,183.3726562660926
18423,188.76303931774441
18424,182.90213857077222
18425,173.39697193448052
18426,305.32587880903685
18427,245.83567720879032
18428,215.32938506715854
18429,218.74681189986111
18430,224.5219826661857
18431,182.7344776379751
18432,195.7389581865565
18433,180.41716108094002
18434,181.5909822186583
18435,158.48202707574083
18436,162.15105613124473
18437,182.5084986268817
18438,164.0868863925942
18439,152.19701057657926
18440,269.34812979395053
18441,254.49113595886007
18442,231.1101759110543
18443,247.12870809781478
18444,246.86678608847245
18445,199.36671744986847
18446,215.09447838358182
18447,189.88396316103024
18448,196.00347113367494
18449,173.44614114944235
18450,185.00352255742985
18451,186.3633641401046
18452,172.65887108100046
18453,175.26708669906665
18454,281.12463633927894
18455,231.3637889796413
18456,225.07893660678207
18457,226.49307874692624
18458,224.21862907410667
18459,171.59661705524715
18460,187.92055778119837
18461,186.35730743291725
18462,180.85416730514487
18463,165.6121578088204
18464,164.15802979924283
18465,179.9447707199122
18466,165.5069445447362
18467,158.0974285458513
18468,266.7740953153035
18469,231.21445895446334
18470,229.69268142431986
18471,249.12892251147048
18472,245.14601772173305
19355,147.49808863725352
19356,139.33973012187352
19357,144.01707888151776
19358,149.27936233295742
19359,131.213609913303
19360,124.0700903267181
19361,97.85595338032878
19362,94.06876094066746
19363,90.76293312249085
19364,102.78178110489802
19365,119.72168926862585
19366,132.42332856987716
19367,93.7122759240972
19368,160.13016368773148
19369,128.51284358104766
19370,111.98058715746807
19371,123.0409084308025
19372,130.68608520231436
19373,128.14305543874582
19374,106.81632297060793
19375,91.9488058974638
19376,90.87026431490752
19377,83.84904128223658
19378,89.98694783989035
19379,103.54620180110923
19380,117.82450902391021
19381,73.14090122078186
19382,145.67314986737787
19383,154.3331585841565
19384,152.41638753501894
19385,157.1148489294393
19386,161.14170779816476
19387,150.3379719813872
19388,126.44110327944317
19389,90.72815398983849
19390,91.76187374249454
19391,93.7057382569665
19392,106.49571522266245
19393,111.7053308791029
19394,129.71692434600914
19395,106.40787833859525
19396,145.12593086752167
19397,122.97534219306732
19398,119.03239545891925
19399,129.55130161361828
19400,130.00318044587067
19401,122.3088915622098
19402,98.87650872115078
19403,95.38068234506594
19404,89.64190174337612
19405,87.82743916797878
19406,91.54095648718524
19407,113.45056186706545
19408,117.75901597092684
19409,85.37767105868183
19410,154.5194035171359
19411,138.45858750630703
19412,128.41020829696268
19413,156.45484956907734
19414,162.90340885558442
20297,139.8802209145706
20298,150.42917991961104
20299,89.58636460588042
20300,142.07619408203655
20301,91.19559982975137
20302,96.80558675572789
20303,86.08523928978322
20304,86.82373022689904
20305,95.86686894543273
20306,96.47424741380648
20307,99.5372262945948
20308,90.51026702884603
20309,85.80423666576837
20310,155.17259065517635
20311,132.96527552578468
20312,132.65253859723205
20313,130.03173034452902
20314,130.7107744284267
